Note:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"These data are presented in a raw, basic format and once processed, they are used to generate Ofcom’s UK and ISP comparative fixed-line broadband performance analysis. To calculate the figures in the report, additional weighting and distance normalisation are applied to the data, and the complex nature of this means that care should be taken when attempting to replicate the published report. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Distance band,Distance band used for weighting,Urban/rural,Market,ISP,Technology,Headline speed,Download speed (Mbit/s) 24 hrs,Download speed (Mbit/s) Max,Download speed (Mbit/s) 8-10pm weekday,Upload speed (Mbit/s)24-hour,Upload speed (Mbit/s)Max,Upload speed (Mbit/s)8-10pm weekday,DNS resolution (ms)24-hour,DNS failure (%)24-hour,DNS resolution (ms)8-10pm weekday,DNS failure (%)8-10pm weekday,Jitter up (ms)24-hour,Jitter down (ms)24-hour,Jitter up (ms)8-10pm weekday,Jitter down (ms)8-10pm weekday,Latency (ms)24-hour,Packet loss (%)24-hour,Latency (ms)8-10pm weekday,Packet loss (%)8-10pm weekday,Web page (ms)24-hour,Web page (ms)8-10pm weekday,isp weights,nat weights, , , , , , , , 
1706,763-946,0-1321,Urban,3,TalkTalk,LLU,20,4.72,5.25,4.68,0.73,1,0.73,28.74,0,32.44,0,1.19,0.63,1.16,0.7,30.86,0,34.01,0,1540.47,1299.27,1.55,0.13,,,,,,,,
1707,763-946,582-946,Urban,3,Virgin,Cable,60,61.81,63.06,61.73,3.01,3,3,19.46,0,19.17,0,2.65,0.25,3.36,0.23,22.04,0,22.3,0,230.92,218.25,1,0.03,,,,,,,,
1709,582-763,,Urban,1,BT,DSL,8,6.24,6.77,5.93,0.39,0,0.38,23.26,0,23.92,0,1,0.54,2.27,0.58,21.87,0,22.57,0,866.93,970.63,0,0.02,,,,,,,,
1715,0-385,,Rural,1,BT,DSL,8,6.11,7.06,5.61,0.39,0,0.37,26.02,0,26.94,0,0.83,0.39,0.89,0.91,25.29,0,25.69,0,1114.07,1302.89,0,0.01,,,,,,,,
1718,0-385,,Urban,3,BT,DSL,20,15.67,16.93,15.39,1.1,1,1.08,14.91,0,14.96,0,0.78,0.38,0.78,0.38,13.46,0,14.14,0,332.23,374.65,0.79,0.06,,,,,,,,
1729,1367-1635,,Urban,3,BT,DSL,8,6.11,6.84,6.08,0.43,1,0.42,35.56,0,33.74,0,0.88,0.46,0.74,0.52,34.6,0,34.46,0,807.91,774.66,,0.08,,,,,,,,
1731,1635-1992,,Rural,2,BT,FTTx,80,71.42,74.97,72.03,18.63,21,18.38,23.79,0,23.81,0,0.22,0.19,0.22,0.2,22.84,0,22.6,0,483.88,408.65,1,0,,,,,,,,
1734,1992-2563,2104-5000,Rural,1,TalkTalk,DSL,20,5.26,5.27,5.26,0.88,1,0.9,44.62,0,44.09,0,0.63,0.42,0.67,0.57,34.99,0,34.87,0,845.95,881.81,0,0.09,,,,,,,,
1736,385-582,0-582,Urban,2,Orange,DSL,20,15.8,17.36,16.08,1.21,1,1.21,28.5,0,29.74,0,0.66,0.55,0.79,0.64,19.2,0,19.39,0,1595.9,1561.85,0.65,0.02,,,,,,,,
1743,763-946,,Urban,3,BT,DSL,20,14.3,14.9,13.9,0.76,1,0.76,23.8,0,24.02,0.01,0.6,0.44,0.6,0.47,22.73,0,22.83,0,440.21,426.36,1.36,0.11,,,,,,,,
1746,1143-1367,,Urban,3,Sky,FTTx,40,37.46,37.92,37.49,10.02,11,9.92,15.99,0,15.12,0,0.3,0.36,0.31,0.35,16.17,0,16.19,0,415.16,499.02,1,0,,,,,,,,
1751,2563-5000,1992-5000,Urban,3,Virgin,Cable,60,55.41,62.67,53.57,2.55,3,2.63,30.2,0,33.16,0,9.98,0.32,15.9,0.68,29.06,0,24.69,0.01,477.5,427.52,1,0.14,,,,,,,,
1752,1367-1635,1321-2104,Rural,2,TalkTalk,LLU,20,4.97,6.14,4.92,0.68,1,0.68,43.33,0,44.7,0.01,1.88,0.51,3.94,0.62,42.32,0,44.7,0,1984.59,1543.73,1.55,0.07,,,,,,,,
1758,763-946,582-946,Urban,3,Plusnet,FTTx,80,48.29,48.82,48.08,9.8,11,9.79,20.46,0,20.56,0,0.28,0.24,0.25,0.26,19.38,0,19.45,0,279.41,288.9,1,0,,,,,,,,
1760,582-763,582-946,Urban,3,TalkTalk,FTTx,80,59.28,60.34,59.07,17.07,18,17.02,29.27,0,29.18,0,0.3,0.34,0.33,0.39,31.64,0,31.73,0,465.98,486.53,1,0,,,,,,,,
1765,1143-1367,,Urban,3,BT,FTTx,40,35.48,38.12,33.05,1.9,2,1.89,17.09,0,17.95,0,0.5,0.4,0.45,0.72,16,0,16.65,0,285.9,371.27,1,0.07,,,,,,,,
1766,2563-5000,,Urban,3,BT,FTTx,80,53.46,53.58,53.36,15.41,16,15.4,15.56,0,15.69,0,0.24,0.18,0.24,0.2,14.3,0,14.29,0,214.03,217.59,1,0.37,,,,,,,,
1771,946-1143,,Urban,3,BT,FTTx,40,37.14,38.49,36.42,9.54,10,9.57,7.79,0,7.84,0,0.36,0.31,0.35,0.33,6.48,0,6.5,0,158.98,175.06,1,0.06,,,,,,,,
1782,1367-1635,,Urban,3,TalkTalk,FTTx,40,37.55,37.79,37.57,1.92,2,1.9,17.22,0,17.2,0,0.47,0.36,0.51,0.42,7.27,0,7.45,0,402.5,431.28,1,0,,,,,,,,
1783,1635-1992,,Urban,3,Tiscali,DSL,20,3.22,3.24,3.22,0.67,1,0.66,38.96,0,38.53,0,1,0.54,1.05,0.66,36.01,0,36.08,0,1217.82,1207.69,1.23,0,,,,,,,,
1799,1992-2563,,Urban,3,BT,FTTx,40,35.27,37.81,35.2,9.65,10,9.62,19.65,0,19.76,0,0.41,0.37,0.41,0.39,18.84,0,18.66,0,291.59,293.1,1,0.12,,,,,,,,
1801,1143-1367,,,3,BT,FTTx,80,42.64,44,42.43,16.69,19,16.72,32.55,0,32.63,0,0.24,0.23,0.22,0.24,31.65,0,31.68,0,491.26,503.59,1,0,,,,,,,,
1805,946-1143,946-1367,Urban,3,Orange,DSL,20,12.9,14.99,12.59,0.86,1,0.83,33.37,0,38.22,0.01,0.96,0.76,0.87,2.21,23.34,0,24.19,0.01,576.71,968.83,0.98,0.07,,,,,,,,
1812,385-582,,Urban,3,BT,DSL,20,12.99,14.04,12.94,0.82,1,0.8,21.9,0,20.47,0.01,2.76,0.61,1.7,0.91,17.73,0,19.84,0,763.96,694.54,0.79,0.06,,,,,,,,
1817,1367-1635,,Urban,3,Plusnet,DSL,20,5.42,7.61,5.37,0.41,0,0.42,18.63,0,19.3,0.03,1.01,0.46,1.02,0.57,17.46,0,17.64,0,842.59,822.95,1.23,0,,,,,,,,
1819,1992-2563,,Urban,3,BT,FTTx,80,74.39,74.84,73.76,18.76,19,18.7,17.19,0,17.39,0,0.31,0.33,0.31,0.37,14.85,0,15.03,0,239.63,228.08,1,0.14,,,,,,,,
1821,2563-5000,,Rural,1,BT,DSL,8,5.01,5.21,4.96,0.43,1,0.42,38.6,0,38.81,0,1.14,0.9,1.18,0.94,37.62,0,37.26,0,1284.82,1337.25,0,0.05,,,,,,,,
1826,1635-1992,,Urban,3,Tiscali,LLU,8,4.03,5.41,3.96,0.64,1,0.63,40.55,0,39.79,0,0.86,1.03,0.92,1.16,38.18,0,38.4,0,1208.8,1471.22,,0,,,,,,,,
1830,582-763,582-946,Urban,2,Plusnet,FTTx,80,72.29,73.76,71.66,18.47,20,18.55,8.51,0.01,9.15,0.06,0.24,0.26,0.31,0.32,8.05,0,8.2,0,141.93,165.14,1,0,,,,,,,,
1836,1143-1367,,Urban,3,Sky,LLU,20,7.81,8.86,7.97,1.02,1,1.02,15.23,0,14.84,0,0.65,1.04,0.68,0.88,15.29,0,14.98,0,1468.91,1602.02,0.95,0.22,,,,,,,,
1838,2563-5000,,Rural,3,AOL,DSL,8,1.26,1.47,1.28,0.41,0,0.39,33.92,0,33.55,0,1.08,0.75,1.27,1.02,28.71,0,29.72,0,4427.98,4401.17,,0,,,,,,,,
1842,2563-5000,,Urban,3,Virgin,Cable,30,30.26,33.33,30.21,1.96,2,1.96,15.09,0,15.71,0,8.27,0.21,11.79,0.37,10.96,0,11.67,0,224.37,215.37,1,0.18,,,,,,,,
1844,946-1143,,Rural,3,BT,DSL,2,2.01,2.22,1.99,0.4,1,0.42,39.54,0,42.65,0,1.12,0.85,2.04,1.43,36.77,0,37.02,0,1987.87,1998.19,,0,,,,,,,,
1845,2563-5000,2104-5000,Urban,2,TalkTalk,LLU,20,1.89,2.36,1.88,0.64,1,0.64,42.93,0,43.06,0,0.56,0.57,0.6,0.64,32.23,0,32.76,0,3524.36,3444.05,1,0.16,,,,,,,,
1851,1635-1992,1321-2104,Urban,3,TalkTalk,LLU,20,2.73,2.73,2.73,0.61,1,0.61,34.57,0,34.31,0,0.6,0.55,0.64,0.57,38.6,0,38.74,0,1417.06,1425.39,1.55,0.25,,,,,,,,
1858,0-385,,,0,O2,LLU,20,16.15,17.48,16.5,1.04,1,1.06,25.27,0,25.21,0,0.77,0.49,1.15,0.42,13.57,0,14.04,0,571.65,627.75,0.55,0,,,,,,,,
1875,1992-2563,1992-5000,Urban,3,Virgin,Cable,60,61.98,62.67,61.59,3.04,3,3.05,15.32,0,14.64,0,1.47,0.25,1.73,0.29,17.63,0,17.89,0,299.91,291.81,1,0.06,,,,,,,,
1876,2563-5000,,,3,BT,FTTx,80,57.29,62.73,62.11,18.69,19,18.78,22.98,0,23.2,0,0.21,0.18,,,21.88,0,21.68,0,1345.33,925.85,1,0,,,,,,,,
1881,1635-1992,,Urban,3,Plusnet,DSL,20,4.74,5.35,4.72,0.45,0,0.44,35.73,0.01,37.16,0.04,0.95,0.48,0.99,0.64,34.45,0,34.74,0,977.78,903.71,1.23,0,,,,,,,,
1894,582-763,,Urban,3,BT,FTTx,80,73.95,74.98,73.76,18.78,20,18.71,19.5,0,19.7,0,0.28,0.27,0.27,0.32,18.2,0,18.22,0,262.63,277.76,1,0,,,,,,,,
1895,385-582,,Urban,3,BT,FTTx,80,70.48,71.1,69.97,18.25,19,18.25,26.32,0,26.48,0,0.25,0.37,0.24,0.43,25.52,0,25.59,0,374.26,399.5,1,0,,,,,,,,
1896,2563-5000,,Urban,3,BT,FTTx,40,36.7,38.29,36.57,1.9,2,1.91,11.94,0,12.02,0,0.46,0.35,0.45,0.38,11.13,0.01,11.27,0.01,196.54,201.33,1,0.3,,,,,,,,
1899,1992-2563,,Urban,2,TalkTalk,FTTx,40,33.64,37.68,33.4,1.91,2,1.92,10.87,0,9.83,0,0.48,0.29,0.49,0.31,13.32,0,13.33,0,308,267.5,1,0,,,,,,,,
1908,0-385,,Urban,2,BT,DSL,20,14.23,15.82,14.3,0.76,1,0.75,31.09,0,31.17,0,0.6,0.4,0.6,0.4,30.29,0,30.26,0,503.69,542.7,0.79,0.04,,,,,,,,
1916,1635-1992,,Urban,2,Virgin,Cable,20,17.45,20.46,17.77,1.12,1,1.09,17.43,0,19.7,0,3.46,0.26,3.61,0.2,10.84,0,11.3,0,298.25,421,1,0.23,,,,,,,,
1917,2563-5000,,Rural,1,BT,DSL,20,2.25,3.16,2.34,0.75,1,0.76,30.33,0.01,29.04,0,0.62,0.6,0.9,0.66,28.84,0,28.73,0,1731.39,1854.52,0,0.18,,,,,,,,
1923,763-946,,Urban,3,BT,FTTx,80,59.64,60.67,59.29,17.8,19,17.7,17.05,0,17.17,0,0.44,0.45,0.42,0.41,16.62,0,17.02,0,275.23,283.71,1,0.07,,,,,,,,
1927,582-763,0-1321,Urban,3,TalkTalk,LLU,20,6.51,6.56,6.47,0.88,1,0.89,36.3,0,36.17,0,1.49,0.72,1.15,0.68,39.21,0,39.14,0.01,1359.26,1847.61,1.55,0.07,,,,,,,,
1929,1143-1367,,Urban,3,BT,FTTx,80,66.28,68.73,67.3,13.41,17,13.6,21.09,0,21.17,0,0.98,0.33,0.57,0.31,20.98,0,21.22,0,303.61,309.28,1,0,,,,,,,,
1930,1143-1367,,Urban,3,Sky,FTTx,40,28.72,30.11,28.49,6.35,7,6.38,25.04,0,23.87,0,0.45,0.41,0.35,0.44,19.82,0,19.72,0,348.19,350.37,1,0,,,,,,,,
1943,2563-5000,,Urban,3,BT,FTTx,80,56.85,59.31,56.23,18.67,19,18.66,17.52,0,17.66,0,0.25,0.35,0.25,0.39,16.01,0,16.04,0,261.35,266.11,1,0,,,,,,,,
1947,946-1143,,Urban,3,BT,FTTx,80,63.36,68.62,59.22,18.84,19,18.82,14.48,0,14.59,0,0.21,0.34,0.21,0.84,13.33,0,13.37,0,215.43,206.1,1,0,,,,,,,,
1952,946-1143,,Urban,3,BT,DSL,20,14.06,14.8,13.99,1.17,1,1.16,31.41,0,31.58,0,0.47,0.39,0.45,0.41,30.96,0,30.92,0,532.49,570.66,1.07,0.11,,,,,,,,
1957,385-582,,Urban,3,BT,DSL,20,9.71,9.86,9.71,0.75,1,0.75,31.26,0,31.34,0,0.57,0.38,0.58,0.39,29.84,0,29.83,0,587.01,573.13,0.79,0.06,,,,,,,,
1964,582-763,,Urban,3,Plusnet,DSL,8,6.76,6.86,6.75,0.4,0,0.4,48.6,0,49.18,0.03,0.81,0.51,0.83,0.55,47.44,0,47.64,0,890.96,908.77,,0,,,,,,,,
1970,2563-5000,,Urban,1,BT,DSL,8,2.09,2.93,1.92,0.37,1,0.35,56.56,0.01,74.78,0,2.19,0.7,4.26,0.52,49.58,0,56.31,0,2727.74,4085.53,0,0.18,,,,,,,,
1975,385-582,,Urban,3,BT,FTTx,80,58.73,59.81,58.11,17.93,19,17.85,14.82,0,14.96,0,0.24,0.29,0.26,0.53,13.26,0,13.44,0,227.27,205.85,1,0,,,,,,,,
1976,0-385,0-582,Rural,1,Orange,DSL,20,16.08,16.9,15.89,1.27,1,1.25,23.68,0,24.04,0,0.59,0.56,0.56,0.84,15.55,0,15.89,0,341.8,372.93,0,0.01,,,,,,,,
1979,0-385,,Urban,2,Plusnet,DSL,20,15.11,15.86,15.08,0.86,1,0.86,15.58,0,16.27,0.01,0.63,0.47,0.64,0.66,13.9,0,13.45,0,351.25,397.21,0.57,0,,,,,,,,
1987,1367-1635,1367-1992,Urban,3,Virgin,Cable,60,62.06,62.65,61.82,2.87,3,,10.14,0,11.86,0,2,0.26,,,9.25,0.03,10.21,0.01,186.32,,1,0.04,,,,,,,,
1990,946-1143,,Urban,3,BT,DSL,20,10.83,11.56,10.7,1.16,1,1.14,26.91,0,26.89,0,0.4,0.31,0.45,0.44,25.65,0,25.8,0,562.05,630.06,1.07,0.11,,,,,,,,
1991,0-385,0-1321,Urban,2,TalkTalk,LLU,20,6.88,6.89,6.88,0.68,1,0.68,,,,,0.7,0.57,0.73,0.63,28.85,0,29.04,0,,,0.49,0.05,,,,,,,,
1995,763-946,,Urban,3,BT,DSL,20,11.01,11.57,11.05,0.8,1,0.8,21.49,0,21.43,0,0.62,0.34,0.62,0.34,20.38,0,20.35,0,463.78,445.98,1.36,0.11,,,,,,,,
2001,2563-5000,1992-5000,Urban,3,Plusnet,FTTx,80,68.21,72.96,61.1,18.5,20,18,22.68,0.01,23.96,0.04,0.28,0.31,0.32,0.58,21.69,0,22.05,0,345.63,415.92,1,0,,,,,,,,
2002,385-582,,Urban,3,Sky,LLU,20,14.07,14.4,14.1,1.1,1,1.1,15.56,0.01,15.25,0,0.55,0.5,0.6,0.55,14.31,0,14.36,0,1521.58,1639.24,0.7,0.11,,,,,,,,
2003,2563-5000,,Urban,2,BT,FTTx,80,50.28,51.56,50.26,17.67,19,17.74,9.36,0,9.4,0,0.3,0.26,0.25,0.29,8.22,0,8.25,0,160.88,176.95,1,0,,,,,,,,
2004,763-946,,Urban,3,Orange,FTTx,80,42.08,74.91,23.45,17.18,19,16.89,26.64,0,30.38,0.01,0.39,1,0.39,2.74,15.31,0,17.89,0.01,481.64,1256.78,1,0,,,,,,,,
2007,385-582,,Urban,3,BT,FTTx,80,65.92,68.62,66.24,18.8,21,18.93,16.31,0,16.36,0,0.27,0.33,0.26,0.35,15.19,0,15.29,0,225.09,215.13,1,0,,,,,,,,
2011,1635-1992,,Urban,3,BT,FTTx,80,73.01,75.32,72.82,18.88,20,18.82,7.69,0,7.8,0,0.35,0.38,0.33,0.38,5.95,0,6.06,0,132.17,165.28,1,0,,,,,,,,
2016,0-385,,,0,AOL,DSL,20,8.43,8.63,8.54,0.76,1,0.77,33.75,0,34.27,0,0.57,0.51,0.6,0.57,30.21,0,30.24,0,832.99,965.77,,0,,,,,,,,
2027,385-582,,Urban,3,Tiscali,DSL,20,11.8,11.9,11.82,1.04,1,1.04,20.61,0,20.09,0,0.87,0.54,0.92,0.64,17.28,0,17.43,0,417.81,448.2,0.57,0,,,,,,,,
2030,1143-1367,,Urban,3,BT,FTTx,80,71.65,74.93,71.65,17.41,19,17.36,24.31,0,24.27,0,0.33,0.25,0.35,0.26,22.61,0,22.83,0,330.53,344.03,1,0,,,,,,,,
2033,1143-1367,,Urban,3,BT,FTTx,80,54.5,55.28,54.13,18.72,19,18.73,8.69,0,8.75,0,0.2,0.2,0.19,0.2,7.39,0,7.39,0,144.81,137.9,1,0,,,,,,,,
2037,1367-1635,,Urban,3,BT,FTTx,80,59.2,59.37,59.1,17.32,19,17.32,14.67,0,14.24,0,0.94,0.19,0.38,0.2,13.3,0,12.9,0,195.25,209.51,1,0,,,,,,,,
2038,385-582,,Urban,3,BT,FTTx,80,73.33,74.92,72.8,9.99,11,10.01,10.06,0,10.1,0,0.35,0.36,0.34,0.38,8.92,0,8.99,0,147.74,148.12,1,0.04,,,,,,,,
2047,582-763,,Urban,3,BT,FTTx,80,73.34,74.78,72.52,18.69,19,18.72,8.46,0,8.55,0,0.21,0.19,0.21,0.27,7.04,0,7.1,0,147.61,158.57,1,0,,,,,,,,
2056,1635-1992,,Urban,3,BT,DSL,20,6.54,7.64,6.17,1.12,1,1.13,19.47,0,19.7,0,0.72,0.91,0.77,1.34,18.43,0,19.12,0,674.17,900.52,0.88,0.13,,,,,,,,
2057,946-1143,,Urban,3,Plusnet,DSL,20,13.13,13.9,12.97,0.39,0,0.39,26.73,0.01,29.98,0.07,8.95,0.43,10.63,0.63,13.71,0,17.92,0.01,1329.15,1232.19,1.64,0,,,,,,,,
2062,1992-2563,,Urban,3,Virgin,Cable,20,20.44,20.7,20.34,1.17,1,1.17,10.93,0,10.93,0,1.9,0.66,2.1,1.18,11.49,0,12.17,0,299.85,319.52,1,0.38,,,,,,,,
2069,0-385,,Urban,3,BT,DSL,20,19.54,19.78,19.56,1.02,1,1.02,16.36,0,16.36,0,0.55,0.41,0.71,0.47,16.08,0,16.17,0,302.25,304.09,0.79,0.06,,,,,,,,
2074,1143-1367,,Urban,3,BT,DSL,20,11.17,11.86,10.66,0.89,1,0.89,28.91,0.02,32.23,0,4.88,0.42,5.73,0.4,18.2,0,18.13,0,1683.38,1619.64,1.07,0.11,,,,,,,,
2087,1143-1367,,Rural,1,BT,DSL,20,16.04,17.93,15.9,0.96,1,0.95,31.78,0,31.7,0,0.55,0.43,0.55,0.54,31.42,0,31.54,0,585.89,635.26,0,0.04,,,,,,,,
2090,946-1143,0-1321,Urban,3,TalkTalk,LLU,20,14.49,14.78,14.41,0.76,1,0.75,,,,,4.47,0.41,0.69,0.54,17.43,0,17.32,0,,,1.55,0.13,,,,,,,,
2095,2563-5000,1992-5000,Urban,3,Plusnet,FTTx,80,39.9,43.33,40.06,17.49,19,17.1,18.04,0.01,18.9,0.07,0.25,0.28,0.31,0.44,16.68,0,17.16,0,270.56,282.05,1,0,,,,,,,,
2096,385-582,,Urban,1,BT,DSL,20,16.35,17.21,16.28,1.18,1,1.17,30.67,0,30.73,0,0.58,0.4,0.66,0.48,30.55,0,30.91,0,473.55,469.39,0,0.03,,,,,,,,
2099,2563-5000,,Urban,2,Orange,DSL,8,1.49,1.6,1.5,0.62,1,0.62,,,,,0.81,1.32,0.86,3.35,17.85,0,20.21,0.01,,,,0,,,,,,,,
2101,0-385,,,0,TalkTalk,FTTx,40,33.27,37.68,33.16,1.91,2,1.92,12.72,0,11.96,0,0.47,0.31,0.52,0.42,14.98,0,15.41,0,244.87,243.06,1,0,,,,,,,,
2109,1992-2563,,Rural,1,BT,FTTx,80,70.45,71.57,69.96,18.86,19,18.89,24.62,0,24.69,0,0.22,0.21,0.21,0.24,24.74,0,24.63,0,357.47,354.9,0,0.05,,,,,,,,
2119,2563-5000,1992-5000,Urban,3,Virgin,Cable,60,57.98,62.67,48.3,3.04,3,3.04,13.84,0,14.21,0,1.38,0.31,1.57,0.68,13.7,0,14.27,0.01,246.73,280.51,1,0.06,,,,,,,,
2122,1992-2563,,Rural,1,BT,DSL,8,6.77,6.93,6.76,0.43,1,0.43,48.88,0,50,0,0.85,0.39,1.51,0.46,47.76,0,48.81,0,942.79,1039.97,0,0.05,,,,,,,,
2127,582-763,,Urban,3,BT,FTTx,80,45.72,47.03,45.63,11.69,12,11.65,17.12,0,17.33,0,0.39,0.27,0.39,0.3,16.42,0,16.25,0,268.67,259.81,1,0,,,,,,,,
2130,1367-1635,1321-2104,Urban,2,TalkTalk,LLU,20,9.35,10.82,9.45,0.66,1,0.68,26.77,0,26.82,0,1.11,0.56,1.41,0.66,28.56,0,28.43,0.01,858.39,911.09,1.55,0.1,,,,,,,,
2138,2563-5000,,Rural,2,Plusnet,DSL,8,0.89,1.42,0.75,0.37,1,0.37,44.42,0.01,45.66,0.03,0.76,1.8,0.7,2.31,41.79,0,42.21,0,5750.84,7204.01,,0.08,,,,,,,,
2140,946-1143,946-1367,Urban,3,Plusnet,FTTx,80,32.14,38.79,31.63,16.98,21,16.75,17.04,0.02,17.48,0.04,0.65,0.85,0.66,0.9,16.3,0.03,16.33,0.03,1133.62,1095.03,1,0,,,,,,,,
2145,1992-2563,,Rural,1,BT,DSL,8,5.43,6.93,4.98,0.39,0,0.39,46.25,0,47.21,0,0.82,0.81,0.83,1.39,44.56,0,45.12,0,932.44,1104.76,0,0.05,,,,,,,,
2148,582-763,0-1321,Rural,1,TalkTalk,DSL,20,15.42,15.91,15.33,0.88,1,0.86,24.89,0,25.11,0,1.22,0.49,1.27,0.63,14.49,0,14.63,0,363.88,395.25,0,0.03,,,,,,,,
2152,2563-5000,,Urban,3,BT,FTTx,80,62.76,64.5,61.34,18.76,19,18.75,15.18,0,15.27,0,0.26,0.26,0.26,0.28,14.19,0,14.26,0,212.93,205.14,1,0.33,,,,,,,,
2154,1143-1367,946-1367,Urban,3,Orange,DSL,20,11.14,11.6,11.06,1.2,1,1.19,25.02,0,26,0,0.58,0.57,0.59,1.04,14.46,0,16.46,0,413.87,489.67,0.98,0.08,,,,,,,,
2157,2563-5000,,Rural,2,Sky,DSL,8,2.15,2.37,2.1,0.33,1,0.34,43,0.01,56.94,0.02,1.55,1.45,1.64,3.53,41.22,0.01,57.55,0.02,3242.73,4059.79,,0,,,,,,,,
2158,1992-2563,,Urban,2,Tiscali,DSL,20,4.46,4.94,4.47,1.11,1,1.11,33.78,0,33.41,0,0.43,0.38,0.47,0.37,32.06,0,32.15,0,940.55,962.86,1.23,0,,,,,,,,
2163,2563-5000,,Urban,3,BT,FTTx,80,49.89,50.54,49.98,13.66,14,13.66,20.14,0,20.25,0,0.21,0.31,0.2,0.21,19.91,0,20.04,0,287.55,288,1,0,,,,,,,,
2164,5000+,,Rural,1,BT,DSL,8,2.31,2.37,2.31,0.43,0,0.43,48.15,0,47.37,0,1.48,0.63,1.24,0.67,48.56,0,47.36,0,3157.11,3254.51,0,0.13,,,,,,,,
2173,1143-1367,,Urban,3,BT,DSL,20,7.65,7.99,7.42,0.75,1,0.71,7.99,0,8.18,0,0.56,0.49,0.58,0.73,7.04,0,8.05,0,603.9,648.9,1.07,0.11,,,,,,,,
2177,582-763,,Urban,1,BT,DSL,20,11.99,12.35,12.04,0.98,1,0.99,49.55,0,47.36,0.02,1.4,0.66,0.63,0.54,48.88,0,46.61,0.02,866.71,692.48,0,0.03,,,,,,,,
2180,1992-2563,,,3,BT,FTTx,80,73.84,74.93,73.28,18.78,19,18.75,22.24,0,22.36,0,0.26,0.26,0.24,0.26,21.39,0,21.41,0,311.8,316.98,1,0,,,,,,,,
2186,1635-1992,1367-1992,Urban,3,Virgin,Cable,60,62.63,62.67,62.63,3.03,3,3.03,11.21,0,10.73,0,1.28,0.23,1.4,0.31,7.7,0,7.93,0,174.81,181.04,1,0.04,,,,,,,,
2187,2563-5000,,Urban,3,Sky,FTTx,40,37.19,37.97,36.72,10.04,11,10.02,16.48,0,14.55,0,0.29,0.38,0.29,0.41,16.09,0,16.13,0,413.76,377.05,1,0,,,,,,,,
2188,0-385,,,0,TalkTalk,FTTx,40,21.57,21.67,21.66,1.89,2,1.89,19.42,0,18.1,0,0.31,0.25,0.34,0.32,21.3,0,21.5,0,334.75,352.52,1,0,,,,,,,,
2194,1992-2563,,Urban,3,Sky,DSL,8,4.75,5.02,4.73,0.94,1,0.93,12.58,0,11.38,0,0.53,0.46,0.53,0.47,12.04,0,12.07,0,1382.84,1472.45,,0.14,,,,,,,,
2203,1143-1367,,Urban,3,BT,FTTx,80,57.17,57.66,56.93,11.77,12,11.77,16.89,0,17,0,0.45,0.35,0.46,0.41,15.82,0,15.79,0,245.47,235.49,1,0,,,,,,,,
2206,2563-5000,,Urban,3,Miscellaneous,DSL,8,2.48,2.51,2.46,0.65,1,0.65,49.58,0,50.14,0,0.79,0.77,0.8,1.58,45.72,0,51.42,0,2838.6,2612.12,,0.16,,,,,,,,
2208,2563-5000,2104-5000,Urban,3,TalkTalk,LLU,20,3.24,3.54,3.12,0.21,1,0.15,40.94,0,44.04,0,21.99,0.39,24.39,0.47,30.95,0.01,32.26,0,3402.05,3826.93,1,0.27,,,,,,,,
2211,763-946,,Urban,3,BT,FTTx,40,37.46,37.47,37.44,9.64,10,9.65,16.13,0,16.19,0,0.22,0.18,0.22,0.18,14.69,0,14.78,0,272.72,286.94,1,0,,,,,,,,
2217,385-582,,Urban,3,Sky,LLU,20,11.35,12.39,11.49,1.13,1,1.12,13.88,0,13.07,0,0.55,0.42,0.55,0.45,11.77,0,11.86,0,1069.85,1171.3,0.7,0.11,,,,,,,,
2218,1635-1992,1321-2104,Urban,3,TalkTalk,LLU,20,1.64,1.86,1.61,0.61,1,0.61,35.83,0.01,38.28,0,1.14,0.69,1.13,0.74,37.71,0.01,37.35,0.02,3627.65,3711.19,1.55,0.25,,,,,,,,
2219,1992-2563,1992-5000,Urban,3,Virgin,Cable,60,57.56,63.02,54.06,2.95,3,2.94,23.29,0,26.13,0,8.7,0.34,10.69,1.05,13.03,0,13.72,0,300.08,321.45,1,0.06,,,,,,,,
2220,385-582,,Urban,3,Virgin,Cable,20,17.35,18.08,16.92,0.97,1,0.97,35.47,0,53.96,0,0.9,0.68,0.86,2.65,29.69,0,46.44,0,486.95,754.39,1,0.11,,,,,,,,
2224,763-946,,Urban,3,TalkTalk,DSL,8,6.87,6.89,6.85,0.85,1,0.85,27.78,0,28,0,0.92,0.58,0.91,0.55,25.86,0,26.01,0,698.84,716.16,,0,,,,,,,,
2226,385-582,,Urban,3,Sky,LLU,20,17.72,18.06,17.68,1.08,1,1.08,13,0,11.88,0,0.51,0.35,0.58,0.36,13.87,0,14.01,0,1764.34,1748.97,0.7,0.11,,,,,,,,
2227,2563-5000,,Urban,3,O2,DSL,8,3.57,3.96,3.5,0.58,1,0.58,40.82,0,40.19,0,1.3,0.64,1.32,0.65,30.26,0,31.47,0,2319.65,2615.76,,0,,,,,,,,
